State,Payer_Name,Payer_Type,LOB,Drug_Class,Medication_Category,Step_Therapy_Required,Step_1_Requirement,Step_1_Duration,Step_2_Requirement,Step_2_Duration,Quantity_Limit,Contraindication_Bypass,Gold_Card_Available,Gold_Card_Threshold,Policy_ID,Source_Document,Vault_Payer_ID,National_Payer_ID,Vault_Denial_Code,Episodic_Same_As_Chronic,High_Freq_Episodic_Threshold,Episodic_Notes
MO,UnitedHealthcare Missouri,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral classes,Documented,N/A,N/A,15/8/4 criteria; ⚠️ MOH must be explicitly ruled out; washout may be required,Yes - oral contraindications,✓ HB 618 (CPT 64615),90%,UHC Botox Policy,Missouri_2026_PA_Audit,MO-COM-UHC,87726,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
MO,Blue Cross Blue Shield Kansas City,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral classes,Documented,N/A,N/A,⚠️ 2026 RESTRUCTURE: Ajovy EXCLUDED; Emgality moved lower tier; single-agent contracts; Continuity of Care appeals critical for non-medical switching,Yes - stability (Continuity of Care),⚠️ HB 618 applies,90%,Blue KC Premium Formulary,Missouri_2026_PA_Audit,MO-COM-BLUEKC,Blue KC,DENY-STEP-002,TRUE,,
MO,WPS GHA (MO),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conventional therapy failure + objective scales,Documented,N/A,N/A,Jurisdiction 5; ⚠️ LCD L39909 effective Feb 15 2026; MIDAS/HIT-6 MANDATORY; subjective documentation = recoupment risk,Yes - documented oral failures with validated scores,N/A,N/A,LCD L39909,Missouri_2026_PA_Audit,MO-MCRB-WPS,WPS,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
TN,BlueCross BlueShield Tennessee,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,"PREFERRED: Emgality, Aimovig (Tier 3 with PA); strict step therapy exceeds AHS guidelines",Yes - teratogenic; cognitive; respiratory,⚠️ No state mandate (API focus),N/A,BCBST Essential Formulary,Tennessee_2026_PA_Audit,TN-COM-BCBST,BCBST,DENY-STEP-002,TRUE,,
TN,BlueCross BlueShield Tennessee,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,Step therapy maintained; biosimilar push; TCA § 53-10-205 'Mandatory Generic' statute,Yes - CV contraindication,⚠️ No state mandate,N/A,BCBST Formulary,Tennessee_2026_PA_Audit,TN-COM-BCBST,BCBST,DENY-STEP-001,TRUE,,
TN,TennCare (All MCOs),Medicaid,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,TennCare PDL; harmonized across Wellpoint/UHC CP/BlueCare; generic triptans/oral preventives = Tier 1 mandate,Yes - teratogenic; cognitive; respiratory,N/A,N/A,TennCare PDL,Tennessee_2026_PA_Audit,TN-MCD-WELLPOINT,Wellpoint,DENY-STEP-002,TRUE,,
TN,TennCare (All MCOs),Medicaid,Medicaid,Gepants,Acute,Yes,≥2 preferred triptans,Documented,N/A,N/A,⚠️ Split-benefit: Oral gepants = OptumRx State PBM (PDL); IV Vyepti = individual MCO medical policy,Yes - CV contraindication,N/A,N/A,TennCare PDL,Tennessee_2026_PA_Audit,TN-MCD-WELLPOINT,Wellpoint,DENY-STEP-001,TRUE,,
TN,Palmetto GBA (TN),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure + headache diary,Documented,N/A,N/A,Jurisdiction M; LCD L33458/DL39909; ⚠️ Strict 84-day (12-week) frequency cap; >15 days + >4 hours documented in diary; automated denial if even 1 day early,Yes - documented oral failures with diary,N/A,N/A,LCD L33458/DL39909,Tennessee_2026_PA_Audit,TN-MCRB-PALMETTO,Palmetto,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
KY,Anthem Kentucky,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes (generic first),≥8 weeks each,N/A,N/A,⚠️ 69% market = state standard; Tier 3 specialty gated; fail-first rigidly enforced,Yes - teratogenic; cognitive; respiratory,⚠️ HB 135/317 FAILED,N/A,Anthem KY Formulary,Kentucky_2026_PA_Audit,KY-COM-ANTHEM,36096,DENY-STEP-002,FALSE,8,Anthem: Episodic (<8d) = 1 oral class; Episodic (≥8d) = same as chronic (1 oral class). More lenient than most payers for episodic.
KY,Anthem Kentucky,Commercial,Commercial,Gepants,Acute,Yes,≥2 generic triptans,Documented,N/A,N/A,Cost differential ($0.50-$1 triptan vs $100+ gepant) drives rigid fail-first,Yes - CV contraindication,⚠️ HB 135/317 FAILED,N/A,Anthem KY Formulary,Kentucky_2026_PA_Audit,KY-COM-ANTHEM,36096,DENY-STEP-001,TRUE,,
KY,Kentucky Medicaid (Unified PDL),Medicaid,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,⚠️ Unified PDL standardizes pharmacy across all MCOs (Aetna/Humana/Passport/WellCare/UHC); medical benefit = MCO-specific,Yes - teratogenic; cognitive; respiratory,N/A,N/A,KY Unified PDL,Kentucky_2026_PA_Audit,KY-MCD-AETNA,CVS Health,DENY-STEP-002,TRUE,,
KY,Kentucky Medicaid (Unified PDL),Medicaid,Medicaid,Gepants,Acute,Yes,≥2 preferred triptans,Documented,N/A,N/A,Dual-track PA: oral Rimegepant = state PDL; IV Eptinezumab = MCO medical policy,Yes - CV contraindication,N/A,N/A,KY Unified PDL,Kentucky_2026_PA_Audit,KY-MCD-AETNA,CVS Health,DENY-STEP-001,TRUE,,
KY,CGS Administrators (KY),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction 15; LCD L33949; 'reasonable and necessary' standard; bound by Social Security Act,Yes - documented oral failures,N/A,N/A,LCD L33949,Kentucky_2026_PA_Audit,KY-MCRB-CGS,CGS,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AL,Blue Cross Blue Shield Alabama,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,Prime Therapeutics logic; No AI Denial rule = human review guaranteed,Yes - CV contraindication,✓ Voluntary Consensus Agreement,90%,Source+Rx Formulary,Alabama_2026_PA_Audit,AL-COM-BCBSAL,BCBSAL,DENY-STEP-001,TRUE,,
AL,Alabama Medicaid Agency,Medicaid FFS,Medicaid,CGRP mAbs,Preventive,Yes,⚠️ 'Fail 2 Rule': 2 different oral preventive classes,≥8 weeks each,N/A,N/A,"'Preferred with Clinical Criteria (CC)' = PA required; PREFERRED: Aimovig, Ajovy, Emgality, Qulipta; NON-PREFERRED: Vyepti (requires SC failure); ⚠️ Form 369 MANDATORY via Acentra Health",Yes - teratogenic; cognitive; respiratory,N/A,N/A,Alabama PDL CC,Alabama_2026_PA_Audit,AL-MCD-AMA,AL-MCD,DENY-STEP-002,TRUE,,
AL,Alabama Medicaid Agency,Medicaid FFS,Medicaid,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,"PREFERRED with CC: Ubrelvy, Nurtec ODT; NON-PREFERRED: Zavzpret; verify acute vs preventive indication on Form 369",Yes - CV contraindication; Serotonin Syndrome,N/A,N/A,Alabama PDL CC,Alabama_2026_PA_Audit,AL-MCD-AMA,AL-MCD,DENY-STEP-001,TRUE,,
AL,Palmetto GBA (AL),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction J; ⚠️ LCD DL39909 Feb 15 2026 'Documentation Cliff' - ICD-10 specificity required; unspecified migraine codes = denial risk,Yes - documented oral failures,N/A,N/A,LCD DL39909,Alabama_2026_PA_Audit,AL-MCRB-PALMETTO,Palmetto,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
SC,BlueCross BlueShield SC,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,⚠️ PEBA State Health Plan = CVS Caremark (NEW Jan 2026); Commercial = Prime Therapeutics; distinct formularies; 'continuation of care' denials expected Q1 2026,Yes - teratogenic; cognitive; respiratory,⚠️ S. 531 pending,N/A,BCBSSC Formulary,South_Carolina_2026_PA_Audit,SC-COM-BCBSSC,BCBSSC,DENY-STEP-002,TRUE,,
SC,BlueCross BlueShield SC,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,Step therapy to maximize MLR; generic triptans vs high-cost specialty,Yes - CV contraindication,⚠️ S. 531 pending,N/A,BCBSSC Formulary,South_Carolina_2026_PA_Audit,SC-COM-BCBSSC,BCBSSC,DENY-STEP-001,TRUE,,
SC,SC Medicaid (Unified PDL),Medicaid,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,⚠️ 'One PDL' policy = all MCOs (First Choice/Absolute/Molina/Humana/Healthy Blue) follow FFS list; no MCO flexibility; rebate maximization,Yes - teratogenic; cognitive; respiratory,N/A,N/A,SC Unified PDL,South_Carolina_2026_PA_Audit,SC-MCD-SCDHHS,SC-MCD,DENY-STEP-002,TRUE,,
SC,SC Medicaid (Unified PDL),Medicaid,Medicaid,Gepants,Acute,Yes,≥2 preferred triptans,Documented,N/A,N/A,Unified PDL; pharmacy = Magellan Rx (FFS); medical J-codes = MCO-specific,Yes - CV contraindication,N/A,N/A,SC Unified PDL,South_Carolina_2026_PA_Audit,SC-MCD-SCDHHS,SC-MCD,DENY-STEP-001,TRUE,,
SC,Palmetto GBA (SC),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction J/M; HQ Columbia SC; LCD L33458; quasi-law for Medicare Part B; documentation must meet specific LCD elements or claim denied/recouped,Yes - documented oral failures,N/A,N/A,LCD L33458,South_Carolina_2026_PA_Audit,SC-MCRB-PALMETTO,Palmetto,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
LA,Blue Cross Blue Shield Louisiana,Commercial,Commercial,CGRP mAbs,Preventive,No,⚠️ FIRST-LINE VICTORY: No oral preventive failure required (AHS 2024 aligned),N/A,N/A,N/A,~66% market share; policies = local standard of care; Act 432 applies to medical benefit (CPT 64615/J3032),N/A - First-Line,✓ Act 432 (medical only),90%,BCBSLA Policy,Louisiana_2026_PA_Audit,LA-COM-BCBSLA,BCBSLA,DENY-FIRST-001,TRUE,,
LA,Blue Cross Blue Shield Louisiana,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans (expected),Documented,N/A,N/A,"⚠️ Act 432 excludes 'pharmacy services' - oral gepants NOT Gold Card eligible; Part D cap ($2,000) increases payer UM on Part D drugs",Yes - CV contraindication,⚠️ Act 432 excludes pharmacy,N/A,BCBSLA Formulary,Louisiana_2026_PA_Audit,LA-COM-BCBSLA,BCBSLA,DENY-STEP-001,TRUE,,
LA,Louisiana Medicaid (Single PDL),Medicaid,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,LDH Single PDL; all MCOs (LA Healthcare Connections/Healthy Blue) follow state list; InterQual criteria where state silent,Yes - teratogenic; cognitive; respiratory,N/A,N/A,LA Single PDL,Louisiana_2026_PA_Audit,LA-MCD-LHC,Centene,DENY-STEP-002,TRUE,,
LA,Louisiana Medicaid (Single PDL),Medicaid,Medicaid,Gepants,Acute,Yes,≥2 preferred triptans,Documented,N/A,N/A,Single PDL; MCO-specific medical policies for J-codes,Yes - CV contraindication,N/A,N/A,LA Single PDL,Louisiana_2026_PA_Audit,LA-MCD-LHC,Centene,DENY-STEP-001,TRUE,,
LA,Novitas Solutions (LA),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure + functional improvement metrics,Documented,N/A,N/A,Jurisdiction H; LCD L38809; ⚠️ Functional improvement metrics tightened for 2026; objective documentation required,Yes - documented oral failures with improvement metrics,N/A,N/A,LCD L38809,Louisiana_2026_PA_Audit,LA-MCRB-NOVITAS,Novitas,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
AK,Premera BCBS Alaska,Commercial,Commercial,Gepants,Acute,Yes,≥2 preferred triptans (Sumatriptan/Rizatriptan),Documented,N/A,N/A,QL 16-18 doses/30 days; higher QL requires headache diary; Tier 3 Non-Preferred on B4/M4 formularies,Yes - CV contraindication (CAD/PVD/HTN/hemiplegic/basilar),⚠️ SB 133 effective 2027,N/A,Policy 5.01.503,Alaska_2026_PA_Audit,AK-COM-PREMERA,Premera,DENY-STEP-001,TRUE,,
AK,Premera BCBS Alaska,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 categories traditional prophylaxis,≥8 weeks each,N/A,N/A,Policy 5.01.584; Vyepti Site of Service review (HOPD denied unless medically necessary); pediatric Ajovy (12-17) available,Yes - teratogenic; cognitive; respiratory; hypotension,⚠️ SB 133 effective 2027,N/A,Policy 5.01.584,Alaska_2026_PA_Audit,AK-COM-PREMERA,Premera,DENY-STEP-002,TRUE,,
AK,Alaska Medicaid (DenaliCare),Medicaid,Medicaid,Gepants,Acute,Yes,⚠️ 'Double Step Trap': 2 different triptans + 1 prophylactic,≥2 months prophylactic,N/A,N/A,Unusually high bar for acute meds; MOH must be ruled out; implies prevention must be optimized first,Yes - CV contraindication,N/A,N/A,AK PDL,Alaska_2026_PA_Audit,AK-MCD-DENALI,AK-MCD,DENY-STEP-001,TRUE,,
AK,Alaska Medicaid (DenaliCare),Medicaid,Medicaid,CGRP mAbs,Preventive,Yes,≥2 prophylactic classes (Beta-blocker + Antiepileptic),≥2 months each,N/A,N/A,Episodic (4-14 days) or Chronic (15+); ⚠️ Concurrent CGRP use prohibited without refractory appeal,Yes - teratogenic; cognitive; respiratory,N/A,N/A,AK PDL,Alaska_2026_PA_Audit,AK-MCD-DENALI,AK-MCD,DENY-STEP-002,TRUE,,
AK,UnitedHealthcare Alaska,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans with history of 3+ migraine episodes,Documented,N/A,N/A,Zavzpret excluded unless oral gepants fail (severe nausea/vomiting),Yes - CV contraindication,✓ National Gold Card,92%,UHC Policy,Alaska_2026_PA_Audit,AK-COM-UHC,87726,DENY-STEP-001,TRUE,,
AK,Moda Health Alaska,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral medications,≥8 weeks each,N/A,N/A,Vyepti initial auth limited to 6 months (shorter than standard 12); renewal requires documented MMD reduction; 300mg max q3mo,Yes - teratogenic; cognitive; respiratory,N/A,N/A,Moda Formulary,Alaska_2026_PA_Audit,AK-COM-MODA,Moda,DENY-STEP-002,TRUE,,
AK,Noridian Healthcare Solutions (AK),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction F; LCD L35172; J-code specific billing; JW modifiers required,Yes - documented oral failures,N/A,N/A,LCD L35172,Alaska_2026_PA_Audit,AK-MCRB-NORIDIAN,Noridian,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
HI,Hawaii Medical Service Association (HMSA),Commercial,Commercial,Gepants,Acute,Yes,≥2 distinct triptans (Sumatriptan/Rizatriptan/Eletriptan/Zolmitriptan),Documented,N/A,N/A,Tier 3 Non-Preferred Brand; QUEST = PA required; ⚠️ SB 226 override available,Yes - CV contraindication; gastroparesis; reproductive status,⚠️ Voluntary pilots,N/A,HMSA Formulary,Hawaii_2026_PA_Audit,HI-COM-HMSA,HMSA,DENY-STEP-001,TRUE,,
HI,Hawaii Medical Service Association (HMSA),Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,CVS Caremark managed; SB 226 Stability Mandate = continuity if stable on therapy,Yes - teratogenic; cognitive (Topiramate); nephrolithiasis,⚠️ Voluntary pilots,N/A,HMSA Formulary,Hawaii_2026_PA_Audit,HI-COM-HMSA,HMSA,DENY-STEP-002,FALSE,,HMSA: Commercial = 1 oral class for episodic CGRP vs 2 for chronic. QUEST Medicaid = 2 classes for both.
HI,Kaiser Permanente Hawaii,Commercial,Commercial,CGRP mAbs,Preventive,Yes,Internal formulary criteria,Per Kaiser protocol,N/A,N/A,⚠️ Closed IDN - internal UM by employed physicians; no external PA adjudication; strict closed formulary,Per Kaiser internal criteria,N/A - Internal,N/A,Kaiser Formulary,Hawaii_2026_PA_Audit,HI-COM-KAISER,Kaiser,DENY-STEP-002,TRUE,,
HI,AlohaCare Hawaii,Medicaid/SNP,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Mirrors state FFS criteria with MCO overlays; QUEST + Medicare SNP focus,Yes - teratogenic; cognitive; respiratory,N/A,N/A,AlohaCare Policy,Hawaii_2026_PA_Audit,HI-MCD-ALOHACARE,AlohaCare,DENY-STEP-002,TRUE,,
HI,Noridian Healthcare Solutions (HI),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction E; LCD for Botox/Vyepti,Yes - documented oral failures,N/A,N/A,Noridian LCD,Hawaii_2026_PA_Audit,HI-MCRB-NORIDIAN,Noridian,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
ID,Blue Cross of Idaho,Commercial,Commercial,Gepants,Acute,Yes,≥2 generic triptans,Documented,N/A,N/A,~42-44% market; MP 5.01.501; highest ROI for template alignment,Yes - CV contraindication,⚠️ HB 618 stalled,N/A,MP 5.01.501,Idaho_2026_PA_Audit,ID-COM-BCI,BCI,DENY-STEP-001,TRUE,,
ID,Blue Cross of Idaho,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Sets clinical policy 'thermostat' for region; Prime Therapeutics PBM,Yes - teratogenic; cognitive; respiratory,⚠️ HB 618 stalled,N/A,MP 5.01.501,Idaho_2026_PA_Audit,ID-COM-BCI,BCI,DENY-STEP-002,TRUE,,
ID,Regence BlueShield Idaho,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Cambia regional policies; more restrictive on 'investigational' combos; rigid pharmacy/medical separation; Ajovy procurement nuances,Yes - teratogenic; cognitive; respiratory,N/A,N/A,Regence Policy,Idaho_2026_PA_Audit,ID-COM-REGENCE,Regence,DENY-STEP-002,TRUE,,
ID,SelectHealth Idaho,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,⚠️ ≥8 weeks each (stricter than 4-week competitors),N/A,N/A,Intermountain vertically integrated; system-wide cost-effectiveness; stricter durations,Yes - teratogenic; cognitive; respiratory,N/A,N/A,SelectHealth Policy,Idaho_2026_PA_Audit,ID-COM-SELECTHEALTH,SelectHealth,DENY-STEP-002,TRUE,,
ID,Idaho Medicaid (FFS/MCO),Medicaid,Medicaid,CGRP mAbs,Preventive,Yes,≥1-2 oral preventive classes,Documented,N/A,N/A,⚠️ HB 345 DUAL-TRACK: FFS via Prime Therapeutics; MCO via Molina/UHC CP (distinct criteria divergence); QL overrides may be needed,Yes - teratogenic; cognitive; respiratory,N/A,N/A,ID PDL,Idaho_2026_PA_Audit,ID-MCD-DHW,ID-MCD,DENY-STEP-002,TRUE,,
ID,Noridian Healthcare Solutions (ID),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure + objective functional metrics,Documented,N/A,N/A,Jurisdiction F; ⚠️ LCD DL39909 effective early 2026; subjective relief insufficient; quantifiable improvement required,Yes - documented oral failures with objective metrics,N/A,N/A,LCD DL39909,Idaho_2026_PA_Audit,ID-MCRB-NORIDIAN,Noridian,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
MT,Blue Cross Blue Shield Montana,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,>40% market; Prime Therapeutics/Carelon; 'utilization friction' strategy documented,Yes - CV contraindication,⚠️ No statutory Gold Card,N/A,BCBSMT Formulary,Montana_2026_PA_Audit,MT-COM-BCBSMT,BCBSMT,DENY-STEP-001,TRUE,,
MT,Blue Cross Blue Shield Montana,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,SB 449 Continuity of Care (90 days); SB 449 = statutory override for plan transitions,Yes - teratogenic; cognitive; respiratory,⚠️ No statutory Gold Card,N/A,BCBSMT Formulary,Montana_2026_PA_Audit,MT-COM-BCBSMT,BCBSMT,DENY-STEP-002,TRUE,,
MT,Montana Medicaid,Medicaid FFS,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Mountain-Pacific QIO; strict PDL adherence; SB 449 continuity applies,Yes - teratogenic; cognitive; respiratory,N/A,N/A,MT PDL,Montana_2026_PA_Audit,MT-MCD-DPHHS,MT-MCD,DENY-STEP-002,TRUE,,
MT,PacificSource Montana,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,CVS Caremark vertical integration; rigorous step therapy,Yes - teratogenic; cognitive; respiratory,N/A,N/A,PacificSource Formulary,Montana_2026_PA_Audit,MT-COM-PACIFICSOURCE,PacificSource,DENY-STEP-002,TRUE,,
MT,Noridian Healthcare Solutions (MT),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction F; LCD DL39909,Yes - documented oral failures,N/A,N/A,LCD DL39909,Montana_2026_PA_Audit,MT-MCRB-NORIDIAN,Noridian,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
WY,Blue Cross Blue Shield Wyoming,Commercial,Commercial,Gepants,Acute,Yes,≥2 triptans,Documented,N/A,N/A,Duopoly market; ⚠️ W.S. § 26-55-112 EXCLUDES PHARMACY - oral meds NOT Gold Card eligible,Yes - CV contraindication,✓ W.S. § 26-55-112 (medical only),90%,BCBSWY Formulary,Wyoming_2026_PA_Audit,WY-COM-BCBSWY,BCBSWY,DENY-STEP-001,TRUE,,
WY,Blue Cross Blue Shield Wyoming,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,⚠️ J-code ambiguity: administration (CPT 64615) may be Gold Carded but drug product (J0585) may still need PA,Yes - teratogenic; cognitive; respiratory,✓ W.S. § 26-55-112 (medical only),90%,BCBSWY Formulary,Wyoming_2026_PA_Audit,WY-COM-BCBSWY,BCBSWY,DENY-STEP-002,TRUE,,
WY,UnitedHealthcare Wyoming,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,'Advanced Notification' PA-lite even for Gold Card exempt services; portal Gold Card status tracking,Yes - teratogenic; cognitive; respiratory,✓ National + W.S. § 26-55-112,90%/92%,UHC Policy,Wyoming_2026_PA_Audit,WY-COM-UHC,87726,DENY-STEP-002,TRUE,,
WY,Wyoming Medicaid,Medicaid FFS,Medicaid,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,≥8 weeks each,N/A,N/A,Step therapy portability honored (no repeat if failed under previous plan); 1-year auth validity for chronic conditions,Yes - teratogenic; cognitive; respiratory,N/A,N/A,WY PDL,Wyoming_2026_PA_Audit,WY-MCD-DHF,WY-MCD,DENY-STEP-002,TRUE,,
WY,Wyoming Medicaid,Medicaid FFS,Medicaid,Botox,Chronic Migraine,Yes,⚠️ 2026 REVERSAL: Must fail CGRP inhibitor BEFORE Botox,Documented CGRP failure,N/A,N/A,"Reversed traditional therapeutic hierarchy; CGRP first, then Botox",Yes - CGRP contraindication/failure,N/A,N/A,WY PDL,Wyoming_2026_PA_Audit,WY-MCD-DHF,WY-MCD,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
WY,Noridian Healthcare Solutions (WY),Medicare MAC,Part B,Botox,Chronic Migraine,Yes,Conservative therapy failure,Documented,N/A,N/A,Jurisdiction F; LCD DL39909,Yes - documented oral failures,N/A,N/A,LCD DL39909,Wyoming_2026_PA_Audit,WY-MCRB-NORIDIAN,Noridian,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
KS,Blue Cross Blue Shield Kansas,Commercial,Commercial,Gepants,Acute,Yes,≥2 generic triptans (explicit dates required),Documented failure,'Triptan Wall' - specific dates of failure required,N/A,QL 16 tabs/30d; specialty tiering 2026,Yes - CV contraindication,N/A,N/A,BCBSKS Formulary,Kansas_PA_Audit,KS-COM-BCBSKS,BCBSKS,DENY-STEP-001,TRUE,,
KS,Blue Cross Blue Shield Kansas,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,Documented,N/A,N/A,ICHD-3 criteria; MIDAS/HIT-6 quantitative metrics required,Yes - teratogenic; cognitive; respiratory,N/A,N/A,BCBSKS Formulary,Kansas_PA_Audit,KS-COM-BCBSKS,BCBSKS,DENY-STEP-002,TRUE,,
KS,Blue Cross Blue Shield Kansas City,Commercial,Commercial,CGRP mAbs,Preventive,Yes,≥2 oral preventive classes,Documented,N/A,N/A,⚠️ Ajovy EXCLUDED on Premium/Select formularies; forced switch to Aimovig/Emgality; Continuity of Care appeal for stable patients,Yes - stability (Continuity),N/A,N/A,Blue KC Formulary,Kansas_PA_Audit,KS-COM-BLUEKC,Blue KC,DENY-STEP-002,TRUE,,
KS,UnitedHealthcare Kansas,Commercial,Commercial,Gepants,Acute,Yes,⚠️ 'SmartPA': 2 distinct triptan fills in preceding 180 days (claims history screened),Real-time POS check,N/A,N/A,Automated rejection if no triptan history; proactive historical data submission required for new patients,Yes - CV contraindication,✓ Gold Card Pilot,>90%,UHC SmartPA,Kansas_PA_Audit,KS-COM-UHC,87726,DENY-STEP-001,TRUE,,
KS,UnitedHealthcare Kansas,Commercial,Commercial,Botox,Chronic Migraine,Yes,≥2 oral preventive classes,Documented,N/A,N/A,⚠️ Concurrent Botox+CGRP = 'duplicative therapy' denial unless 'synergistic necessity' proven via appeal,Yes - oral contraindications,✓ Gold Card Pilot,>90%,UHC Botox Policy,Kansas_PA_Audit,KS-COM-UHC,87726,DENY-STEP-002,FALSE,,⛔ BOTOX = CHRONIC MIGRAINE ONLY per FDA. Episodic (4-14 days/month) = automatic denial. ICD-10 must be G43.7xx series.
